序号,题目,作者,来源,发表时间,发表类别,被引,下载
3552,人工智能的应用领域及社会影响,许惠举,智能建筑与智慧城市,2019-05-25,期刊,6,2188
3553,新医工结合研究生培养模式探索,李丽;胡婧;马凯;高殿帅,中国中医药现代远程教育,2019-05-10,期刊,10,403
3554,天津市医务工作者执业压力相关因素分析及对策研究,熊智;辛颖;陈清刚;王瑄;周迪泽,天津科技,2019-09-25,期刊,,59
3555,下篇 未来的图景,苏莉娜;李慧,科技与金融,2018-12-09,期刊,,31
3556,国内动态,,网信军民融合,2019-09-30,期刊,,49
3557,计算机网络技术中大数据时代与人工智能应用研究,李争敖,通讯世界,2019-01-14,期刊,17,286
3558,医疗卫生是信息技术发挥重要作用的领域——访中国工程院院士邬贺铨院士,潘锋,中国医药导报,2019-01-25,期刊,3,141
3559,临床决策支持系统技术现状及质量评价思路初探,李澍;王浩;任海萍,中国药事,2019-09-20,期刊,8,545
3560,基于人工智能技术的无人机城市应急救援决策辅助系统设计,秦伟;林雪茹;赵文峰;刘晓荣,医疗卫生装备,2019-10-15,期刊,15,1152
3561,产业信息,,单片机与嵌入式系统应用,2019-11-01,期刊,,17
3562,偏股型基金本周净值回报率龙虎榜,,股市动态分析,2018-12-15,期刊,,12
3563,国家和广东省对人工智能发展的布局分析,卢旭,广东经济,2019-01-20,期刊,8,268
3564,浅析人工智能的发展应用研究,刘歆淇,数字技术与应用,2018-12-05,期刊,5,253
3565,全国政协委员、搜狗CEO王小川:人工智能可有效推进民生领域改革,侯隽,中国经济周刊,2019-03-15,期刊,,117
3566,“超越影像”求发展,连漪,中国卫生,2019-07-05,期刊,,122
3567,北京市服装产业数字化工程技术研究中心,,北京服装学院学报(自然科学版),2019-06-30,期刊,,98
3568,“人工智能+”时代已经到来,欧阳曦,河南科技,2018-08-05,期刊,,78
3569,人工智能将给“寻医问诊”带来哪些改变,综合腾讯科技、环球网等相关新闻,今日科技,2019-02-25,期刊,3,192
3570,科创板对产业技术创新带来5大积极效应,范幸,新材料产业,2019-08-06,期刊,,154
3571,透过AI看计算，发掘创新“动力源”,房晓楠,机器人产业,2019-09-25,期刊,,11
3572,医疗大数据搜索系统的建设与应用,郝梅;谢嵘;王立;黄锋;王天兵,医疗卫生装备,2019-02-15,期刊,16,416
3573,2019人工智能发展趋势预测,,数据分析与知识发现,2019-01-25,期刊,1,679
3574,2019年全国两会科技提案摘编,本刊编辑部,中国信息化,2019-03-20,期刊,,45
3575,安徽紫薇帝星数字科技有限公司建立人体三维可视化联合实验室,陈茜,安徽卫生职业技术学院学报,2019-04-26,期刊,,34
3576,遇见AI的公共图书馆,朱静;纪景超,内蒙古科技与经济,2019-10-15,期刊,,113
3577,打造国际先进的新一代人工智能产业发展战略高地:《广东省新一代人工智能发展规划》发布,李岱素;潘慧,广东科技,2019-02-15,期刊,,341
3578,二代基因测序数据管理和大数据平台在精准医学中的应用,武奥申;刘小娜;刘昀赫;刘刚;刘雷,中国生物工程杂志,2019-02-15,期刊,18,1098
3579,网络智能机器人与自杀监控预警,黄智生;胡青;顾进广;杨洁;冯媛,中国数字医学,2019-03-15,期刊,26,959
3580,基于专利地图的人工智能研究总体格局、技术热点与未来趋势,王友发;罗建强;周献中,中国科技论坛,2019-10-05,期刊,32,1213
3581,物联网产业视点,,物联网技术,2019-03-20,期刊,,203
3582,上海制造业该往何处转型发展?,顾锡新,华东科技,2019-04-05,期刊,2,297
3583,人工智能在宫颈癌筛查中的研究进展,王金花;宋金维;王建东,癌症进展,2019-07-10,期刊,18,779
3584,我国口腔医疗行业市场现状与趋势分析,范德增;单志鑫,新材料产业,2019-08-06,期刊,19,2316
3585,人工智能技术在医院患者服务场景中的应用,武婷婷;陈蕾;方佳伟;于阳;杨文寅,中国数字医学,2018-12-15,期刊,10,275
3586,利用CDSS进行单病种质控的技术架构与实现方式,罗德芳;马宗庆,中国数字医学,2019-05-15,期刊,24,447
3587,人工智能生成发明的专利法之问,吴汉东,当代法学,2019-07-10,期刊,135,6080
3588,“人工智能与智能设计创新论坛”在西安电子科技大学举行,,河南科技,2019-09-15,期刊,,62
3589,人工智能的发展与应用现状,白二鹏,营销界,2019-03-22,期刊,,803
3590,医疗技术信息化的拓展和创新,傅海,科技新时代,2018-07-10,期刊,,64
3591,人工智能在骨质疏松症中的应用研究综述,尹梓名;孙大运;胡晓晖;孔祥勇;黄正行,小型微型计算机系统,2019-09-15,期刊,7,1713
3592,西安统筹科技资源改革示范基地:打造科技创新服务生态 推动区域高质量发展,本刊讯,中国科技产业,2019-09-15,期刊,,145
3593,人工智能在保险行业的应用研究,王玮,互联网天地,2019-03-20,期刊,8,606
3594,健康和医学领域的人工智能:期许、伦理挑战和治理（英文）,关健,Chinese Medical Sciences Journal,2019-06-15,期刊,12,711
3595,“无所不能”抑或“洪水猛兽”?——关于人工智能的两种迷思,姜达洋;王玉婷,群言,2019-06-15,期刊,,91
3596,基于自主学习的人工智能带给中医学的机遇和挑战,王振亮;师润田,中华中医药杂志,2018-12-01,期刊,6,642
3597,人工智能领域技术预见研究,戴磊;魏阙,中阿科技论坛(中英阿文),2018-09-10,期刊,5,387
3598,人工智能引领中国经济高质量发展,蔡恩泽,产权导刊,2019-02-01,期刊,,186
3599,人工智能“赋能”养老护理,蔡林海,中国社会保障,2018-12-01,期刊,,651
3600,认知计算及其在农业领域的应用研究,王婷;崔运鹏;王健;刘婷婷;王末,农业图书情报,2019-06-21 17:02,期刊,14,658
3601,2019中国智慧小镇百强试点征集,,中国信息界,2019-08-25,期刊,1,47
3602,IT企业入局 加速改写医疗器械市场,黄柳,中国医院院长,2019-06-15,期刊,3,135
3603,开源开放共享 促进人工智能产业落地,李振,网络安全和信息化,2019-09-05,期刊,1,137
3604,人工神经网络在分类问题中的应用,董嘉真,科技传播,2019-01-25,期刊,14,733
3605,技术创新是资本“寒冬”突破点,刘馨蔚,中国对外贸易,2019-03-15,期刊,,46
3606,大数据在医疗行(湖业北工业大中学张的帆)5种应用,李荣,计算机与网络,2019-04-26,期刊,,107
3607,医用机器人的伦理问题及应对之策,陈皓;兰候翠;刘伶俐,中国医学伦理学,2019-06-25,期刊,17,1481
3608,序言,刘士远,人工智能,2018-08-10,期刊,,31
3609,新形势下中医师资格考试改革发展趋势分析,王凤珍;胡颖楠;闫东宁;刘盼;王振宇,中医杂志,2019-10-16,期刊,9,440
3610,紧抓信息化发展新机遇,本刊编辑部,中国建设信息化,2018-12-15,期刊,,28
3611,人工智能研究专题,,特区实践与理论,2019-04-08,期刊,,92
3612,以视觉为突破推动人工智能创新应用,张鹏,机器人产业,2019-07-25,期刊,1,83
3613,产业动态,,知识经济,2019-08-15,期刊,,43
3614,持续激发“互联网+医疗”创新活力,郭晓薇,中国卫生,2018-12-05,期刊,1,192
3615,自动驾驶汽车侵权责任问题研究,张继红;肖剑兰,上海大学学报(社会科学版),2019-01-15,期刊,145,4003
3616,人工智能技术对民事立法的影响研究,郑翔升,人民法治,2018-12-20,期刊,3,232
3617,2019最具未来感的科技企业TOP100,拾影,互联网周刊,2019-01-20,期刊,,77
3618,行业动态(政策与市场),,机器人技术与应用,2019-08-15,期刊,,95
3619,“AI未来三大趋势：感知、自然语言处理、手机技术扩散”,Tom Mitchell,上海信息化,2019-09-10,期刊,2,447
3620,人工智能安全研究,张宇光;孙卫;刘贤刚;上官晓丽;胡影,保密科学技术,2019-09-20,期刊,4,637
3621,基于人工智能视角看政府治理中职能的发挥,陈洪娟;郭文浩;蔡洁,中外企业家,2018-07-15,期刊,,246
3622,专家预测:2019年人工智能将加速落地,,技术与市场,2019-02-15,期刊,,117
3623,无人系统之“眼”——计算机视觉技术与应用浅析,张丹;单海军;王哲;吴陈炜,无人系统技术,2019-04-15,期刊,21,989
3624,直击2019WAIC世界人工智能大会,魏丰年;郑重,商业文化,2019-10-05,期刊,,78
3625,人工智能的发展及趋势,张茜;贺建鹏,电子技术与软件工程,2019-04-28 14:07,期刊,8,2868
3626,大数据时代人工智能在计算机网络技术中的应用分析,王怡如;李草,电脑知识与技术,2019-05-15,期刊,4,73
3627,2019年人工智能行业25大趋势,,商业观察,2019-03-05,期刊,1,129
3628,世界因智能更精彩,段盼盼,中国科技奖励,2019-04-08,期刊,,15
3629,人工智能是医生的好帮手——访中国工程院院士、复旦大学附属华山医院周良辅教授,潘锋,中国医药导报,2019-03-05,期刊,3,220
3630,南沙国际人工智能价值创新园:打造世界级产业龙头,,广东科技,2019-05-15,期刊,1,120
3631,大数据分析在智慧医疗辅助诊断中的应用与发展趋势,和海妍;刘伟;王云霞;府伟灵;张阳,国际检验医学杂志,2019-07-15,期刊,14,1314
3632,中国科技创新力量布局现状研究,马茹;王宏伟;罗晖,科学管理研究,2019-06-20,期刊,10,1099
3633,漫谈人工智能将给农业创造哪些“不可能”,,农业工程技术,2019-08-25,期刊,,53
3634,治趣APP用于医学生临床思维能力培养的探索,黄国涛;洪莉;胡鸣;周敏;卢丹华,中国医药导报,2019-11-05,期刊,11,323
3635,数字医疗设备助推新一轮健康经济发展,,中国医疗器械信息,2018-11-25,期刊,2,298
3636,基于文本挖掘的我国人工智能产业政策量化研究,袁野;于敏敏;陶于祥;龚振炜;刘继明,中国电子科学研究院学报,2018-12-20,期刊,46,2076
3637,人工智能产业中的创新探索与研究,姚霁;岳颀,科技视界,2018-11-25,期刊,,110
3638,人工智能在计算机网络技术中的应用探析,徐剑波,信息系统工程,2018-11-20,期刊,,41
3639,基于技术成熟的可穿戴设备发展分析,张千彧,医学信息,2019-03-15,期刊,10,672
3640,信息化管理系统在IIT研究的应用探讨,马颖;彭朋;汤洁;胡薏慧;郁韶明,实用药物与临床,2019-05-20,期刊,8,257
3641,《暗趋势:藏在科技浪潮中的商业机会》,王煜全,杭州(周刊),2019-05-22,期刊,,72
3642,人工智能视域下药师的发展思考,赵文敏;喻小勇;田侃,卫生经济研究,2019-07-25 16:59,期刊,8,739
3643,综合性医院信息化建设现状分析与对策,李磊;张莺;陈然;陈任,中国农村卫生事业管理,2019-08-20,期刊,8,382
3644,浅析人工智能对就业的挑战和社会政策应对的国际经验,吕春雨;聂晨,今日科苑,2018-12-20,期刊,13,611
3645,美国人工智能研发与政府管理趋势分析及启示,祝学华;蒋玉宏;朱庆平,全球科技经济瞭望,2019-01-30,期刊,3,401
3646,人工智能:关键领域国际竞争加速,,信息系统工程,2019-04-20,期刊,,103
3647,人工智能促进中医药传承发展的机遇与挑战,杨蕴;钟薏;于观贞;田建辉,北京中医药,2019-08-25,期刊,20,1558
3648,浅析人工智能技术发展与应用现状,张轶然,电子制作,2019-01-15,期刊,10,1024
3649,人工智能对侵权责任构成要件的挑战及应对,李坤海;徐来,重庆社会科学,2019-02-16,期刊,56,2126
3650,2018年度逆势飞扬企业TOP100,弘毅,互联网周刊,2019-03-05,期刊,,37
3651,2018《互联网周刊》年度产品名单,新雪,互联网周刊,2019-03-20,期刊,,62
3652,中科院软件所举行“软件创新科技助力卫生健康智能化”研讨会,,信息网络安全,2019-04-10,期刊,,35
3653,新时代下医学工程学科发展战略探讨,李斌,中国医疗设备,2019-09-10,期刊,10,233
3654,EAI——未来药理学教学方法发展初探,游晚芳;李妤馨;吴海燕,四川生理科学杂志,2018-12-04 15:01,期刊,1,212
3655,国际,,中国信息安全,2019-06-15,期刊,,12
3656,计算机网络技术中的人工智能技术探析,王明,卫星电视与宽带多媒体,2019-09-05,期刊,,22
3657,推动社会治理智能化的策略,陶希东,中国国情国力,2019-01-07,期刊,20,688
3658,浅析神经网络在医疗图像中的应用,胡倬诚,科技传播,2019-02-25,期刊,3,290
3659,从几个历史节点见证我国临床医学工程的发展历程,谢松城,中国医疗设备,2019-08-10,期刊,14,473
3660,智能诊断在心电图诊断的发展历程及应用进展,王莹莹;薛超;殷兆芳;蓝耕良;蓝守仁,心血管康复医学杂志,2019-08-31,期刊,12,760
3661,人工智能实施背景下的环境风险控制——以社会源危险废弃物全程追踪机制为样本,钭晓东;赵文萍,中国高校社会科学,2019-09-10,期刊,2,442
3662,基于机器学习的医疗决策支持系统综述,梁书彤;郭茂祖;赵玲玲,计算机工程与应用,2019-08-21 09:30,期刊,59,3335
3663,中国人工智能行业综述,,科技中国,2019-01-15,期刊,20,1670
3664,赛队介绍 总决赛赛队风采,,软件和集成电路,2019-05-15,期刊,,9
3665,黑龙江省人工智能产业发展策略研究,运海红;黄成哲,中国市场,2019-06-27,期刊,3,250
3666,以“人工智能+”拓展实体经济新领域,何玉长,群言,2019-07-15,期刊,2,219
3667,对数字经济时代下人工智能技术的思考,范卫杰,电子世界,2019-10-30,期刊,2,428
3668,社区服务的智慧化研究,王晓辉,城市开发,2018-11-08,期刊,,101
3669,东软医疗:大格局下的价值求索,黄柳,中国医院院长,2018-12-01,期刊,2,66
3670,本期专论导读,,医学信息学杂志,2019-01-25,期刊,,8
3671,后以药养医时代公立医院药房改革模式初探,殷婷;汤少梁;杨泽华;臧运森;陈文静,中国医院管理,2019-01-05,期刊,9,558
3672,对话资本Capital Talk——数字化口腔医疗产业发展与投资新版图,苏莉娜;李慧;李莹亮,科技与金融,2019-04-09,期刊,,289
3673,且做且珍重:新时代、新发展、新架构、新未来,刘云,科技新时代,2018-01-10,期刊,1,19
3674,行业用书推荐,,中国卫生信息管理杂志,2019-08-20,期刊,,15
3675,数说,,人力资源,2019-10-08,期刊,,9
3676,人工智能养老的内涵、现状与实现路径,睢党臣;曹献雨,新疆师范大学学报(哲学社会科学版),2018-10-12 11:33,期刊,69,4725
3677,智能时代的交互设计,李杰,设计,2019-05-09 13:09,期刊,5,1152
3678,肺部磨玻璃样结节与早期肺癌的正确认识,支修益,前进论坛,2019-07-05,期刊,,253
3679,保险科技时代寿险业的应对策略,唐金成;刘鲁,西南金融,2019-11-08 11:13,期刊,79,2648
3680,基于物联网的人工智能家庭医护系统的实现,徐金农;姚虎;祁鸿姬;樊明成;张尔东,电子技术与软件工程,2019-02-01 14:53,期刊,,284
3681,"第四范式完成C轮融资,金额超10亿元",本刊讯,中国金融电脑,2019-01-07,期刊,1,33
3682,人工智能与产业发展的关系综述,尹靖;王润北,信息系统工程,2019-01-20,期刊,18,1184
3683,动态资讯,,军民两用技术与产品,2019-03-15,期刊,,26
3684,基于大健康理念的基层健康集团构建的必要性及其策略初探:以成都高新区为例,辛军国;陈金凤;熊伟;安劬;艾禾,中国医院,2019-04-01,期刊,4,339
3685,数字经济时代下的企业运营与服务创新管理的理论与实证,陈晓红;唐立新;李勇建;霍宝锋;刘士新,中国科学基金,2019-05-15,期刊,92,5749
